,Unnamed: 0,BUS_USEROD_ID,GRANT_CARD_CODE,LINE_CODE,VEHICLE_CODE,BANCIID,ON_STATIONID,ON_STATIONNAME,ON_STATIONNAME_RELI,ON_STATION_TIME,ON_STATION_TIME_RELI,OFF_STATIONID,OFF_STATIONNAME,OFF_STATIONNAME_RELI,OFF_STATION_TIME,OFF_STATION_TIME_RELI,STATE,LOC_TREND,DATASOURCE,on_hour
6039,375140,BUS_20160411_6196126,33539189,973,59700,3,33,金台路口南,1.0,2016-04-11 16:21:23,1.0,44,草场地,1.0,2016/4/11 17:12:30,1,1,1,DoubleIC,16
6040,375141,BUS_20160411_6196127,35523582,973,59700,3,33,金台路口南,1.0,2016-04-11 16:21:23,1.0,44,草场地,1.0,2016/4/11 17:12:31,1,1,1,DoubleIC,16
6041,375142,BUS_20160411_6196128,30874816,973,59700,3,33,金台路口南,1.0,2016-04-11 16:21:23,1.0,46,南影路北口,1.0,2016/4/11 17:12:45,1,1,1,DoubleIC,16
6042,375143,BUS_20160411_6196129,44610499,973,59700,3,24,松榆里,1.0,2016-04-11 15:53:02,1.0,46,南影路北口,1.0,2016/4/11 17:13:17,1,1,1,DoubleIC,15
6043,375144,BUS_20160411_6196130,10076942,973,59700,3,42,陈各庄,1.0,2016-04-11 16:55:46,1.0,46,南影路北口,1.0,2016/4/11 17:14:52,1,1,1,DoubleIC,16
6044,375145,BUS_20160411_6196131,49370919,973,59700,3,39,南十里居北站,1.0,2016-04-11 16:43:46,1.0,46,南影路北口,1.0,2016/4/11 17:15:38,1,1,1,DoubleIC,16
6045,375146,BUS_20160411_6196132,17179342,973,59700,3,36,朝阳公园桥北,1.0,2016-04-11 16:31:47,1.0,46,南影路北口,1.0,2016/4/11 17:15:40,1,1,1,DoubleIC,16
6046,375147,BUS_20160411_6196133,45047577,973,59700,3,47,黑桥村西,1.0,2016-04-11 17:52:28,1.0,47,黑桥村西,1.0,2016/4/11 17:52:28,1,0,1,DoubleIC,17
6250,375351,BUS_20160411_6196337,12736516,973,59690,1,0,大瓦窑公交场站,0.9,2016-04-11 07:37:26,0.8,8,丰体时代花园,1.0,2016/4/11 7:11:15,1,1,1,DoubleIC,7
6251,375352,BUS_20160411_6196338,15100732,973,59690,1,24,松榆里,1.0,2016-04-11 08:59:25,1.0,2,大瓦窑村,1.0,2016/4/11 7:37:26,1,-1,1,DoubleIC,8
6252,375353,BUS_20160411_6196339,75456996,973,59690,1,5,五里店,1.0,2016-04-11 07:46:36,0.8,7,大井,1.0,2016/4/11 7:46:36,1,1,1,DoubleIC,7
6253,375354,BUS_20160411_6196340,28841145,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,8,丰体时代花园,1.0,2016/4/11 7:58:49,1,1,1,DoubleIC,7
6254,375355,BUS_20160411_6196341,51547033,973,59690,1,5,五里店,1.0,2016-04-11 07:46:36,0.8,8,丰体时代花园,1.0,2016/4/11 8:06:32,1,1,1,DoubleIC,7
6255,375356,BUS_20160411_6196342,75349508,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,8,丰体时代花园,1.0,2016/4/11 8:07:07,1,1,1,DoubleIC,7
6256,375357,BUS_20160411_6196343,32118850,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,8,丰体时代花园,1.0,2016/4/11 8:07:13,1,1,1,DoubleIC,7
6257,375358,BUS_20160411_6196344,46945221,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,8,丰体时代花园,1.0,2016/4/11 8:07:14,1,1,1,DoubleIC,7
6258,375359,BUS_20160411_6196345,42462513,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,8,丰体时代花园,1.0,2016/4/11 8:07:17,1,1,1,DoubleIC,7
6259,375360,BUS_20160411_6196346,82061315,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,8,丰体时代花园,1.0,2016/4/11 8:07:17,1,1,1,DoubleIC,7
6260,375361,BUS_20160411_6196347,18398803,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,8,丰体时代花园,1.0,2016/4/11 8:07:19,1,1,1,DoubleIC,7
6261,375362,BUS_20160411_6196348,42183225,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,8,丰体时代花园,1.0,2016/4/11 8:07:20,1,1,1,DoubleIC,7
6262,375363,BUS_20160411_6196349,38897306,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,8,丰体时代花园,1.0,2016/4/11 8:07:21,1,1,1,DoubleIC,7
6263,375364,BUS_20160411_6196350,37871945,973,59690,1,4,五里店西站,1.0,2016-04-11 07:37:26,0.8,8,丰体时代花园,1.0,2016/4/11 8:07:29,1,1,1,DoubleIC,7
6264,375365,BUS_20160411_6196351,18587257,973,59690,1,7,大井,1.0,2016-04-11 07:46:36,1.0,9,丰台路口西,1.0,2016/4/11 8:07:52,1,1,1,DoubleIC,7
6265,375366,BUS_20160411_6196352,31888094,973,59690,1,6,五里店东站,1.0,2016-04-11 07:46:36,0.9,9,丰台路口西,1.0,2016/4/11 8:07:59,1,1,1,DoubleIC,7
6266,375367,BUS_20160411_6196353,15806349,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,9,丰台路口西,1.0,2016/4/11 8:09:18,1,1,1,DoubleIC,7
6267,375368,BUS_20160411_6196354,48333011,973,59690,1,3,大瓦窑南站,1.0,2016-04-11 07:37:26,0.9,9,丰台路口西,1.0,2016/4/11 8:09:38,1,1,1,DoubleIC,7
6268,375369,BUS_20160411_6196355,86193759,973,59690,1,3,大瓦窑南站,1.0,2016-04-11 07:37:26,0.9,9,丰台路口西,1.0,2016/4/11 8:09:42,1,1,1,DoubleIC,7
6269,375370,BUS_20160411_6196356,15807993,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,9,丰台路口西,1.0,2016/4/11 8:09:51,1,1,1,DoubleIC,7
6270,375371,BUS_20160411_6196357,53147441,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,9,丰台路口西,1.0,2016/4/11 8:10:11,1,1,1,DoubleIC,7
6271,375372,BUS_20160411_6196358,8424786,973,59690,1,3,大瓦窑南站,1.0,2016-04-11 07:37:26,0.9,9,丰台路口西,1.0,2016/4/11 8:12:36,1,1,1,DoubleIC,7
6272,375373,BUS_20160411_6196359,37870926,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,9,丰台路口西,1.0,2016/4/11 8:12:39,1,1,1,DoubleIC,7
6273,375374,BUS_20160411_6196360,16153734,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,9,丰台路口西,1.0,2016/4/11 8:12:41,1,1,1,DoubleIC,7
6274,375375,BUS_20160411_6196361,85192587,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,9,丰台路口西,1.0,2016/4/11 8:12:41,1,1,1,DoubleIC,7
6275,375376,BUS_20160411_6196362,43118315,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,9,丰台路口西,1.0,2016/4/11 8:12:44,1,1,1,DoubleIC,7
6276,375377,BUS_20160411_6196363,51530082,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,9,丰台路口西,1.0,2016/4/11 8:12:45,1,1,1,DoubleIC,7
6277,375378,BUS_20160411_6196364,49754379,973,59690,1,5,五里店,1.0,2016-04-11 07:46:36,0.8,9,丰台路口西,1.0,2016/4/11 8:12:57,1,1,1,DoubleIC,7
6278,375379,BUS_20160411_6196365,13092990,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,9,丰台路口西,1.0,2016/4/11 8:12:57,1,1,1,DoubleIC,7
6279,375380,BUS_20160411_6196366,17403544,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,10,丰台路口,1.0,2016/4/11 8:12:58,1,1,1,DoubleIC,7
6280,375381,BUS_20160411_6196367,84572701,973,59690,1,5,五里店,1.0,2016-04-11 07:46:36,0.8,10,丰台路口,1.0,2016/4/11 8:13:05,1,1,1,DoubleIC,7
6281,375382,BUS_20160411_6196368,17450882,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,10,丰台路口,1.0,2016/4/11 8:13:06,1,1,1,DoubleIC,7
6282,375383,BUS_20160411_6196369,47966097,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,10,丰台路口,1.0,2016/4/11 8:13:18,1,1,1,DoubleIC,7
6283,375384,BUS_20160411_6196370,42847663,973,59690,1,5,五里店,1.0,2016-04-11 07:46:36,0.8,10,丰台路口,1.0,2016/4/11 8:13:46,1,1,1,DoubleIC,7
6284,375385,BUS_20160411_6196371,45593675,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,10,丰台路口,1.0,2016/4/11 8:13:57,1,1,1,DoubleIC,7
6285,375386,BUS_20160411_6196372,15732265,973,59690,1,7,大井,1.0,2016-04-11 07:46:36,1.0,10,丰台路口,1.0,2016/4/11 8:14:02,1,1,1,DoubleIC,7
6286,375387,BUS_20160411_6196373,89906986,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,10,丰台路口,1.0,2016/4/11 8:17:02,1,1,1,DoubleIC,7
6287,375388,BUS_20160411_6196374,85432788,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,10,丰台路口,1.0,2016/4/11 8:17:02,1,1,1,DoubleIC,7
6288,375389,BUS_20160411_6196375,7305745,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,10,丰台路口,1.0,2016/4/11 8:17:04,1,1,1,DoubleIC,7
6289,375390,BUS_20160411_6196376,64133287,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,10,丰台路口,1.0,2016/4/11 8:17:04,1,1,1,DoubleIC,7
6290,375391,BUS_20160411_6196377,13327143,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,10,丰台路口,1.0,2016/4/11 8:17:05,1,1,1,DoubleIC,7
6291,375392,BUS_20160411_6196378,43150673,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,10,丰台路口,1.0,2016/4/11 8:17:05,1,1,1,DoubleIC,7
6292,375393,BUS_20160411_6196379,50812432,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,10,丰台路口,1.0,2016/4/11 8:17:06,1,1,1,DoubleIC,7
6293,375394,BUS_20160411_6196380,15767040,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,10,丰台路口,1.0,2016/4/11 8:17:07,1,1,1,DoubleIC,7
6294,375395,BUS_20160411_6196381,46599091,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,10,丰台路口,1.0,2016/4/11 8:17:09,1,1,1,DoubleIC,7
6295,375396,BUS_20160411_6196382,12992097,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,10,丰台路口,1.0,2016/4/11 8:17:12,1,1,1,DoubleIC,7
6296,375397,BUS_20160411_6196383,54192254,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,10,丰台路口,1.0,2016/4/11 8:17:13,1,1,1,DoubleIC,7
6297,375398,BUS_20160411_6196384,12612114,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,10,丰台路口,1.0,2016/4/11 8:17:15,1,1,1,DoubleIC,7
6298,375399,BUS_20160411_6196385,67449242,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,10,丰台路口,1.0,2016/4/11 8:17:17,1,1,1,DoubleIC,7
6299,375400,BUS_20160411_6196386,81853404,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,10,丰台路口,1.0,2016/4/11 8:17:18,1,1,1,DoubleIC,7
6300,375401,BUS_20160411_6196387,71190877,973,59690,1,8,丰体时代花园,1.0,2016-04-11 07:39:22,1.0,11,丰北桥东,1.0,2016/4/11 8:17:39,1,1,1,DoubleIC,7
6301,375402,BUS_20160411_6196388,87324027,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,11,丰北桥东,1.0,2016/4/11 8:17:49,1,1,1,DoubleIC,7
6302,375403,BUS_20160411_6196389,15960724,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,11,丰北桥东,1.0,2016/4/11 8:17:52,1,1,1,DoubleIC,7
6303,375404,BUS_20160411_6196390,15100732,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,11,丰北桥东,1.0,2016/4/11 8:18:24,1,1,1,DoubleIC,7
6304,375405,BUS_20160411_6196391,48113681,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,11,丰北桥东,1.0,2016/4/11 8:18:59,1,1,1,DoubleIC,7
6305,375406,BUS_20160411_6196392,17088256,973,59690,1,10,丰台路口,1.0,2016-04-11 08:15:08,1.0,11,丰北桥东,1.0,2016/4/11 8:19:10,1,1,1,DoubleIC,8
6306,375407,BUS_20160411_6196393,71554978,973,59690,1,12,七里庄,1.0,2016-04-11 08:18:24,0.9,14,夏家胡同,1.0,2016/4/11 8:27:38,1,1,1,DoubleIC,8
6307,375408,BUS_20160411_6196394,50134370,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,15,玉泉营桥西,1.0,2016/4/11 8:32:13,1,1,1,DoubleIC,7
6308,375409,BUS_20160411_6196395,75696692,973,59690,1,6,五里店东站,1.0,2016-04-11 07:46:36,0.9,15,玉泉营桥西,1.0,2016/4/11 8:33:52,1,1,1,DoubleIC,7
6309,375410,BUS_20160411_6196396,41425883,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,16,草桥,1.0,2016/4/11 8:35:02,1,1,1,DoubleIC,7
6310,375411,BUS_20160411_6196397,52208558,973,59690,1,3,大瓦窑南站,1.0,2016-04-11 07:37:26,0.9,16,草桥,1.0,2016/4/11 8:35:28,1,1,1,DoubleIC,7
6311,375412,BUS_20160411_6196398,69547392,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,16,草桥,1.0,2016/4/11 8:35:56,1,1,1,DoubleIC,7
6312,375413,BUS_20160411_6196399,48405759,973,59690,1,7,大井,1.0,2016-04-11 07:46:36,1.0,16,草桥,1.0,2016/4/11 8:36:36,1,1,1,DoubleIC,7
6313,375414,BUS_20160411_6196400,75668262,973,59690,1,8,丰体时代花园,1.0,2016-04-11 07:39:22,1.0,17,洋桥西,1.0,2016/4/11 8:36:59,1,1,1,DoubleIC,7
6314,375415,BUS_20160411_6196401,15421447,973,59690,1,5,五里店,1.0,2016-04-11 07:46:36,0.8,17,洋桥西,1.0,2016/4/11 8:37:50,1,1,1,DoubleIC,7
6315,375416,BUS_20160411_6196402,10314101,973,59690,1,7,大井,1.0,2016-04-11 07:46:36,1.0,17,洋桥西,1.0,2016/4/11 8:37:57,1,1,1,DoubleIC,7
6316,375417,BUS_20160411_6196403,11601868,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,17,洋桥西,1.0,2016/4/11 8:38:03,1,1,1,DoubleIC,7
6317,375418,BUS_20160411_6196404,15774929,973,59690,1,10,丰台路口,1.0,2016-04-11 08:15:08,1.0,17,洋桥西,1.0,2016/4/11 8:39:47,1,1,1,DoubleIC,8
6318,375419,BUS_20160411_6196405,74503414,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,17,洋桥西,1.0,2016/4/11 8:40:55,1,1,1,DoubleIC,7
6319,375420,BUS_20160411_6196406,54173194,973,59690,1,7,大井,1.0,2016-04-11 07:46:36,1.0,17,洋桥西,1.0,2016/4/11 8:40:57,1,1,1,DoubleIC,7
6320,375421,BUS_20160411_6196407,75836025,973,59690,1,13,丰台北路,1.0,2016-04-11 08:27:38,0.9,17,洋桥西,1.0,2016/4/11 8:41:08,1,1,1,DoubleIC,8
6321,375422,BUS_20160411_6196408,19079707,973,59690,1,16,草桥,1.0,2016-04-11 08:35:49,1.0,17,洋桥西,1.0,2016/4/11 8:41:10,1,1,1,DoubleIC,8
6322,375423,BUS_20160411_6196409,73169006,973,59690,1,13,丰台北路,1.0,2016-04-11 08:27:38,0.9,18,木樨园桥西,1.0,2016/4/11 8:44:01,1,1,1,DoubleIC,8
6323,375424,BUS_20160411_6196410,42687785,973,59690,1,12,七里庄,1.0,2016-04-11 08:18:24,0.9,18,木樨园桥西,1.0,2016/4/11 8:44:36,1,1,1,DoubleIC,8
6324,375425,BUS_20160411_6196411,47633843,973,59690,1,12,七里庄,1.0,2016-04-11 08:18:24,0.9,18,木樨园桥西,1.0,2016/4/11 8:44:38,1,1,1,DoubleIC,8
6325,375426,BUS_20160411_6196412,85560835,973,59690,1,18,木樨园桥西,1.0,2016-04-11 08:44:19,1.0,19,木樨园桥东,1.0,2016/4/11 8:44:51,1,1,1,DoubleIC,8
6326,375427,BUS_20160411_6196413,33696902,973,59690,1,15,玉泉营桥西,1.0,2016-04-11 08:33:02,1.0,19,木樨园桥东,1.0,2016/4/11 8:44:54,1,1,1,DoubleIC,8
6327,375428,BUS_20160411_6196414,49961166,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,19,木樨园桥东,1.0,2016/4/11 8:45:20,1,1,1,DoubleIC,7
6328,375429,BUS_20160411_6196415,49192233,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,19,木樨园桥东,1.0,2016/4/11 8:45:29,1,1,1,DoubleIC,7
6329,375430,BUS_20160411_6196416,19199861,973,59690,1,5,五里店,1.0,2016-04-11 07:46:36,0.8,19,木樨园桥东,1.0,2016/4/11 8:45:40,1,1,1,DoubleIC,7
6330,375431,BUS_20160411_6196417,69563630,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,19,木樨园桥东,1.0,2016/4/11 8:46:22,1,1,1,DoubleIC,7
6331,375432,BUS_20160411_6196418,32285152,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,19,木樨园桥东,1.0,2016/4/11 8:46:24,1,1,1,DoubleIC,7
6332,375433,BUS_20160411_6196419,78864157,973,59690,1,17,洋桥西,1.0,2016-04-11 08:39:04,1.0,19,木樨园桥东,1.0,2016/4/11 8:47:04,1,1,1,DoubleIC,8
6333,375434,BUS_20160411_6196420,18629013,973,59690,1,11,丰北桥东,1.0,2016-04-11 08:18:24,1.0,19,木樨园桥东,1.0,2016/4/11 8:47:07,1,1,1,DoubleIC,8
6334,375435,BUS_20160411_6196421,89104087,973,59690,1,10,丰台路口,1.0,2016-04-11 08:15:08,1.0,19,木樨园桥东,1.0,2016/4/11 8:47:09,1,1,1,DoubleIC,8
6335,375436,BUS_20160411_6196422,87091865,973,59690,1,9,丰台路口西,1.0,2016-04-11 08:10:24,1.0,19,木樨园桥东,1.0,2016/4/11 8:47:22,1,1,1,DoubleIC,8
6336,375437,BUS_20160411_6196423,71863026,973,59690,1,12,七里庄,1.0,2016-04-11 08:18:24,0.9,19,木樨园桥东,1.0,2016/4/11 8:47:26,1,1,1,DoubleIC,8
6337,375438,BUS_20160411_6196424,74906499,973,59690,1,17,洋桥西,1.0,2016-04-11 08:39:04,1.0,19,木樨园桥东,1.0,2016/4/11 8:51:07,1,1,1,DoubleIC,8
6338,375439,BUS_20160411_6196425,18588605,973,59690,1,5,五里店,1.0,2016-04-11 07:46:36,0.8,19,木樨园桥东,1.0,2016/4/11 8:51:28,1,1,1,DoubleIC,7
6339,375440,BUS_20160411_6196426,28068415,973,59690,1,14,夏家胡同,1.0,2016-04-11 08:27:38,1.0,19,木樨园桥东,1.0,2016/4/11 8:51:45,1,1,1,DoubleIC,8
6340,375441,BUS_20160411_6196427,86608797,973,59690,1,12,七里庄,1.0,2016-04-11 08:18:24,0.9,19,木樨园桥东,1.0,2016/4/11 8:51:45,1,1,1,DoubleIC,8
6341,375442,BUS_20160411_6196428,45194248,973,59690,1,16,草桥,1.0,2016-04-11 08:35:49,1.0,19,木樨园桥东,1.0,2016/4/11 8:51:46,1,1,1,DoubleIC,8
6342,375443,BUS_20160411_6196429,48141573,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,19,木樨园桥东,1.0,2016/4/11 8:51:48,1,1,1,DoubleIC,7
6343,375444,BUS_20160411_6196430,67985884,973,59690,1,12,七里庄,1.0,2016-04-11 08:18:24,0.9,19,木樨园桥东,1.0,2016/4/11 8:51:49,1,1,1,DoubleIC,8
6344,375445,BUS_20160411_6196431,84877817,973,59690,1,13,丰台北路,1.0,2016-04-11 08:27:38,0.9,19,木樨园桥东,1.0,2016/4/11 8:51:51,1,1,1,DoubleIC,8
6345,375446,BUS_20160411_6196432,15774980,973,59690,1,12,七里庄,1.0,2016-04-11 08:18:24,0.9,19,木樨园桥东,1.0,2016/4/11 8:51:52,1,1,1,DoubleIC,8
6346,375447,BUS_20160411_6196433,79189430,973,59690,1,10,丰台路口,1.0,2016-04-11 08:15:08,1.0,20,刘家窑桥西,1.0,2016/4/11 8:54:23,1,1,1,DoubleIC,8
6347,375448,BUS_20160411_6196434,12653658,973,59690,1,0,大瓦窑公交场站,0.9,2016-04-11 07:37:26,0.8,20,刘家窑桥西,1.0,2016/4/11 8:54:29,1,1,1,DoubleIC,7
6348,375449,BUS_20160411_6196435,6398570,973,59690,1,18,木樨园桥西,1.0,2016-04-11 08:44:19,1.0,20,刘家窑桥西,1.0,2016/4/11 8:54:45,1,1,1,DoubleIC,8
6349,375450,BUS_20160411_6196436,13971509,973,59690,1,11,丰北桥东,1.0,2016-04-11 08:18:24,1.0,20,刘家窑桥西,1.0,2016/4/11 8:56:19,1,1,1,DoubleIC,8
6350,375451,BUS_20160411_6196437,26056165,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,23,十里河桥北,1.0,2016/4/11 8:57:45,1,1,1,DoubleIC,7
6351,375452,BUS_20160411_6196438,68432760,973,59690,1,2,大瓦窑村,1.0,2016-04-11 07:37:26,1.0,23,十里河桥北,1.0,2016/4/11 8:58:44,1,1,1,DoubleIC,7
6352,375453,BUS_20160411_6196439,49648897,973,59690,1,12,七里庄,1.0,2016-04-11 08:18:24,0.9,24,松榆里,1.0,2016/4/11 8:59:14,1,1,1,DoubleIC,8
6353,375454,BUS_20160411_6196440,46643903,973,59690,1,23,十里河桥北,1.0,2016-04-11 08:58:14,1.0,24,松榆里,1.0,2016/4/11 8:59:37,1,1,1,DoubleIC,8
6354,375455,BUS_20160411_6196441,45752369,973,59690,1,14,夏家胡同,1.0,2016-04-11 08:27:38,1.0,25,松榆东里南门,1.0,2016/4/11 9:03:37,1,1,1,DoubleIC,8
6355,375456,BUS_20160411_6196442,82864705,973,59690,1,1,大瓦窑公交场站,1.0,2016-04-11 07:37:26,0.9,26,北京工业大学,1.0,2016/4/11 9:04:29,1,1,1,DoubleIC,7
6356,375457,BUS_20160411_6196443,49521424,973,59690,1,19,木樨园桥东,1.0,2016-04-11 08:48:21,1.0,27,平乐园北,1.0,2016/4/11 9:08:00,1,1,1,DoubleIC,8
6357,375458,BUS_20160411_6196444,80757201,973,59690,1,24,松榆里,1.0,2016-04-11 08:59:25,1.0,27,平乐园北,1.0,2016/4/11 9:18:00,1,1,1,DoubleIC,8
6358,375459,BUS_20160411_6196445,12594831,973,59690,1,0,大瓦窑公交场站,0.9,2016-04-11 07:37:26,0.8,27,平乐园北,1.0,2016/4/11 9:18:18,1,1,1,DoubleIC,7
6359,375460,BUS_20160411_6196446,82950383,973,59690,1,19,木樨园桥东,1.0,2016-04-11 08:48:21,1.0,27,平乐园北,1.0,2016/4/11 9:23:10,1,1,1,DoubleIC,8
6360,375461,BUS_20160411_6196447,66920297,973,59690,1,19,木樨园桥东,1.0,2016-04-11 08:48:21,1.0,27,平乐园北,1.0,2016/4/11 9:23:15,1,1,1,DoubleIC,8
6361,375462,BUS_20160411_6196448,7777828,973,59690,1,24,松榆里,1.0,2016-04-11 08:59:25,1.0,27,平乐园北,1.0,2016/4/11 9:23:16,1,1,1,DoubleIC,8
6362,375463,BUS_20160411_6196449,83863655,973,59690,1,25,松榆东里南门,1.0,2016-04-11 09:03:37,1.0,27,平乐园北,1.0,2016/4/11 9:23:34,1,1,1,DoubleIC,9
6363,375464,BUS_20160411_6196450,89718750,973,59690,1,27,平乐园北,1.0,2016-04-11 09:15:47,1.0,29,九龙山,1.0,2016/4/11 9:23:48,1,1,1,DoubleIC,9
6364,375465,BUS_20160411_6196451,42965422,973,59690,1,27,平乐园北,1.0,2016-04-11 09:15:47,1.0,30,八王坟南,1.0,2016/4/11 9:23:50,1,1,1,DoubleIC,9
6365,375466,BUS_20160411_6196452,45375447,973,59690,1,27,平乐园北,1.0,2016-04-11 09:15:47,1.0,30,八王坟南,1.0,2016/4/11 9:24:02,1,1,1,DoubleIC,9
6366,375467,BUS_20160411_6196453,82739975,973,59690,1,27,平乐园北,1.0,2016-04-11 09:15:47,1.0,30,八王坟南,1.0,2016/4/11 9:24:11,1,1,1,DoubleIC,9
6367,375468,BUS_20160411_6196454,6718161,973,59690,1,13,丰台北路,1.0,2016-04-11 08:27:38,0.9,30,八王坟南,1.0,2016/4/11 9:24:27,1,1,1,DoubleIC,8
6368,375469,BUS_20160411_6196455,9165973,973,59690,1,27,平乐园北,1.0,2016-04-11 09:15:47,1.0,30,八王坟南,1.0,2016/4/11 9:24:42,1,1,1,DoubleIC,9
6369,375470,BUS_20160411_6196456,38934937,973,59690,1,27,平乐园北,1.0,2016-04-11 09:15:47,1.0,30,八王坟南,1.0,2016/4/11 9:24:43,1,1,1,DoubleIC,9
6370,375471,BUS_20160411_6196457,78561030,973,59690,1,26,北京工业大学,1.0,2016-04-11 09:04:29,1.0,30,八王坟南,1.0,2016/4/11 9:24:46,1,1,1,DoubleIC,9
6371,375472,BUS_20160411_6196458,12664628,973,59690,1,0,大瓦窑公交场站,0.9,2016-04-11 07:37:26,0.8,30,八王坟南,1.0,2016/4/11 9:24:52,1,1,1,DoubleIC,7
6372,375473,BUS_20160411_6196459,47081860,973,59690,1,27,平乐园北,1.0,2016-04-11 09:15:47,1.0,30,八王坟南,1.0,2016/4/11 9:25:03,1,1,1,DoubleIC,9
6373,375474,BUS_20160411_6196460,78967521,973,59690,1,30,八王坟南,1.0,2016-04-11 09:24:29,1.0,30,八王坟南,1.0,2016/4/11 9:25:05,1,0,1,DoubleIC,9
6374,375475,BUS_20160411_6196461,14986704,973,59690,1,27,平乐园北,1.0,2016-04-11 09:15:47,1.0,30,八王坟南,1.0,2016/4/11 9:25:09,1,1,1,DoubleIC,9
6375,375476,BUS_20160411_6196462,67450892,973,59690,1,30,八王坟南,1.0,2016-04-11 09:24:29,1.0,31,八王坟北,1.0,2016/4/11 9:25:20,1,1,1,DoubleIC,9
6376,375477,BUS_20160411_6196463,89144260,973,59690,1,30,八王坟南,1.0,2016-04-11 09:24:29,1.0,31,八王坟北,1.0,2016/4/11 9:25:31,1,1,1,DoubleIC,9
6377,375478,BUS_20160411_6196464,39740255,973,59690,1,27,平乐园北,1.0,2016-04-11 09:15:47,1.0,31,八王坟北,1.0,2016/4/11 9:25:44,1,1,1,DoubleIC,9
6378,375479,BUS_20160411_6196465,18304486,973,59690,1,27,平乐园北,1.0,2016-04-11 09:15:47,1.0,31,八王坟北,1.0,2016/4/11 9:26:58,1,1,1,DoubleIC,9
